Month,Day,Hour,AC System Output (kW)
7,4,6,0.030454
7,4,7,0.029102
7,4,8,0.085717
7,4,9,0.085472
7,4,10,0.027564
7,4,11,0.017033
7,4,12,0.024001
7,4,13,0.072191
7,4,14,0.104416
7,4,15,0.152409
7,4,16,0.118619
7,4,17,0.216969
7,4,18,0.119307
7,4,19,0.017835
7,4,20,0.004958
7,4,21,0.011892
7,4,22,0
7,4,23,0
7,5,0,0
7,5,1,0
7,5,2,0
7,5,3,0
7,5,4,0
7,5,5,0.013472
7,5,6,0.038337
7,5,7,0.095101
7,5,8,0.220305
7,5,9,0.311326
7,5,10,0.369406
7,5,11,0.325585
7,5,12,0.359256
7,5,13,0.301227
7,5,14,0.216144
7,5,15,0.197942
7,5,16,0.081996
7,5,17,0.255649
7,5,18,0.170737
7,5,19,0.054513
7,5,20,0.034776
7,5,21,0
7,5,22,0
7,5,23,0
7,6,0,0
7,6,1,0
7,6,2,0
7,6,3,0
7,6,4,0
7,6,5,0.006106
7,6,6,0.027718
7,6,7,0.031517
7,6,8,0.063554
7,6,9,0.026283
7,6,10,0.043761
7,6,11,0.11804
7,6,12,0.049198
7,6,13,0.13626
7,6,14,0.138787
7,6,15,0.096696
7,6,16,0.142326
7,6,17,0.018216
7,6,18,0.026995
7,6,19,0.019334
7,6,20,0.034324
7,6,21,0.012387
7,6,22,0
7,6,23,0
7,7,0,0
7,7,1,0
7,7,2,0
7,7,3,0
7,7,4,0
7,7,5,0
7,7,6,0.030996
7,7,7,0.092542
7,7,8,0.037441
7,7,9,0.193527
7,7,10,0.393058
7,7,11,0.60454
7,7,12,0.406185
7,7,13,0.257433
7,7,14,0.16453
7,7,15,0.189297
7,7,16,0.221917
7,7,17,0.225479
7,7,18,0.038256
7,7,19,0.068351
7,7,20,0.030505
7,7,21,0.011731
7,7,22,0
7,7,23,0
7,8,0,0
7,8,1,0
7,8,2,0
7,8,3,0
7,8,4,0
7,8,5,0
7,8,6,0
7,8,7,0.034474
7,8,8,0.031547
7,8,9,0.077014
7,8,10,0.134787
7,8,11,0.085811
7,8,12,0.121184
7,8,13,0.11127
7,8,14,0.133523
7,8,15,0.129427
7,8,16,0.086367
7,8,17,0.112898
7,8,18,0.16834
7,8,19,0.063018
7,8,20,0.027144
7,8,21,0.011591
7,8,22,0
7,8,23,0
7,9,0,0
7,9,1,0
7,9,2,0
7,9,3,0
7,9,4,0
7,9,5,0.012017
7,9,6,0.018211
7,9,7,0.069338
7,9,8,0.158514
7,9,9,0.319946
7,9,10,0.115404
7,9,11,0.272925
7,9,12,0.111078
7,9,13,0.28891
7,9,14,0.371949
7,9,15,0.23331
7,9,16,0.40656
7,9,17,0.285056
7,9,18,0.195097
7,9,19,0.085822
7,9,20,0.037268
7,9,21,0.010774
7,9,22,0
7,9,23,0
7,10,0,0
7,10,1,0
7,10,2,0
7,10,3,0
7,10,4,0
7,10,5,0.011423
7,10,6,0.026203
7,10,7,0.088274
7,10,8,0.154713
7,10,9,0.332207
7,10,10,0.480911
7,10,11,0.449674
7,10,12,0.720843
7,10,13,0.697213
7,10,14,0.707655
7,10,15,0.65257
7,10,16,0.553682
7,10,17,0.421555
7,10,18,0.252824
7,10,19,0.087525
7,10,20,0.029507
7,10,21,0.010041
7,10,22,0
7,10,23,0
7,11,0,0
7,11,1,0
7,11,2,0
7,11,3,0
7,11,4,0
7,11,5,0.005536
7,11,6,0.030139
7,11,7,0.084196
7,11,8,0.12718
7,11,9,0.245314
7,11,10,0.388065
7,11,11,0.43694
7,11,12,0.533202
7,11,13,0.197727
7,11,14,0.14797
7,11,15,0.052934
7,11,16,0.405083
7,11,17,0.300928
7,11,18,0.157903
7,11,19,0.081055
7,11,20,0.033631
7,11,21,0.010217
7,11,22,0
7,11,23,0
7,12,0,0
7,12,1,0
7,12,2,0
7,12,3,0
7,12,4,0
7,12,5,0.001067
7,12,6,0.005021
7,12,7,0.087452
7,12,8,0.192466
7,12,9,0.144169
7,12,10,0.164849
7,12,11,0.124987
7,12,12,0.207543
7,12,13,0.169056
7,12,14,0.186797
7,12,15,0.143754
7,12,16,0.195195
7,12,17,0.156607
7,12,18,0.094918
7,12,19,0.053496
7,12,20,0.006959
7,12,21,0.007242
7,12,22,0
7,12,23,0
7,13,0,0
7,13,1,0
7,13,2,0
7,13,3,0
7,13,4,0
7,13,5,0
7,13,6,0.007657
7,13,7,0.070265
7,13,8,0.169178
7,13,9,0.264042
7,13,10,0.407799
7,13,11,0.538899
7,13,12,0.662242
7,13,13,0.658148
7,13,14,0.530481
7,13,15,0.494461
7,13,16,0.254043
7,13,17,0.355113
7,13,18,0.217776
7,13,19,0.085173
7,13,20,0.025727
7,13,21,0.008134
7,13,22,0
7,13,23,0
7,14,0,0
7,14,1,0
7,14,2,0
7,14,3,0
7,14,4,0
7,14,5,0.004052
7,14,6,0.032368
7,14,7,0.087174
7,14,8,0.276354
7,14,9,0.379595
7,14,10,0.431117
7,14,11,0.292844
7,14,12,0.436282
7,14,13,0.273465
7,14,14,0.145192
7,14,15,0.343552
7,14,16,0.219093
7,14,17,0.229507
7,14,18,0.059762
7,14,19,0.083207
7,14,20,0.020069
7,14,21,0.007265
7,14,22,0
7,14,23,0
7,15,0,0
7,15,1,0
7,15,2,0
7,15,3,0
7,15,4,0
7,15,5,0.007444
7,15,6,0.021055
7,15,7,0.083901
7,15,8,0.274499
7,15,9,0.462766
7,15,10,0.609889
7,15,11,0.330852
7,15,12,0.436701
7,15,13,0.33482
7,15,14,0.620754
7,15,15,0.5907
7,15,16,0.431921
7,15,17,0.323125
7,15,18,0.18529
7,15,19,0.064989
7,15,20,0.029847
7,15,21,0.006431
7,15,22,0
7,15,23,0
7,16,0,0
7,16,1,0
7,16,2,0
7,16,3,0
7,16,4,0
7,16,5,0.001967
7,16,6,0.023351
7,16,7,0.046837
7,16,8,0.113335
7,16,9,0.089561
7,16,10,0.0832
7,16,11,0.034563
7,16,12,0.071616
7,16,13,0.03315
7,16,14,0.061926
7,16,15,0.018891
7,16,16,0.033387
7,16,17,0.008787
7,16,18,0.040786
7,16,19,0.035064
7,16,20,0.03176
7,16,21,0.006356
7,16,22,0
7,16,23,0
7,17,0,0
7,17,1,0
7,17,2,0
7,17,3,0
7,17,4,0
7,17,5,0
7,17,6,0
7,17,7,0.012372
7,17,8,0.029485
7,17,9,0.035104
7,17,10,0.117802
7,17,11,0.245565
7,17,12,0.665341
7,17,13,0.423864
7,17,14,0.478964
7,17,15,0.132132
7,17,16,0.137197
7,17,17,0.271604
7,17,18,0.261218
7,17,19,0.086665
7,17,20,0.028251
7,17,21,0.005769
7,17,22,0
7,17,23,0
7,18,0,0
7,18,1,0
7,18,2,0
7,18,3,0
7,18,4,0
7,18,5,0.005651
7,18,6,0.012202
7,18,7,0.013762
7,18,8,0.02637
7,18,9,0.090457
7,18,10,0.230167
7,18,11,0.224279
7,18,12,0.125322
7,18,13,0.196494
7,18,14,0.145666
7,18,15,0.099812
7,18,16,0.203915
7,18,17,0.098319
7,18,18,0.257429
7,18,19,0.084297
7,18,20,0.027735
7,18,21,0.004226
7,18,22,0
7,18,23,0
7,19,0,0
7,19,1,0
7,19,2,0
7,19,3,0
7,19,4,0
7,19,5,0.001304
7,19,6,0.027232
7,19,7,0.047285
7,19,8,0.088208
7,19,9,0.343321
7,19,10,0.588488
7,19,11,0.588147
7,19,12,0.591842
7,19,13,0.5472
7,19,14,0.441519
7,19,15,0.492946
7,19,16,0.269977
7,19,17,0.090225
7,19,18,0.247231
7,19,19,0.07813
7,19,20,0.025919
7,19,21,0.004071
7,19,22,0
7,19,23,0
7,20,0,0
7,20,1,0
7,20,2,0
7,20,3,0
7,20,4,0
7,20,5,0.003914
7,20,6,0.025815
7,20,7,0.080314
7,20,8,0.2518
7,20,9,0.430569
7,20,10,0.468182
7,20,11,0.67271
7,20,12,0.610435
7,20,13,0.551091
7,20,14,0.542826
7,20,15,0.524303
7,20,16,0.38641
7,20,17,0.252596
7,20,18,0.17463
7,20,19,0.076472
7,20,20,0.011637
7,20,21,0
7,20,22,0
7,20,23,0
7,21,0,0
7,21,1,0
7,21,2,0
7,21,3,0
7,21,4,0
7,21,5,0.003567
7,21,6,0.030253
7,21,7,0.078551
7,21,8,0.007059
7,21,9,0.057254
7,21,10,0.052132
7,21,11,0.06663
7,21,12,0.146542
7,21,13,0.176187
7,21,14,0.229825
7,21,15,0.168053
7,21,16,0.174459
7,21,17,0.049408
7,21,18,0.006325
7,21,19,0.073636
7,21,20,0.008104
7,21,21,0
7,21,22,0
7,21,23,0
7,22,0,0
7,22,1,0
7,22,2,0
7,22,3,0
7,22,4,0
7,22,5,0.003573
7,22,6,0.00378
7,22,7,0.002633
7,22,8,0.010282
7,22,9,0.010766
7,22,10,0.022846
7,22,11,0.016932
7,22,12,0.115241
7,22,13,0.059406
7,22,14,0.088128
7,22,15,0.039266
7,22,16,0.044352
7,22,17,0.087047
7,22,18,0.039112
7,22,19,0.04362
7,22,20,0.006932
7,22,21,0
7,22,22,0
7,22,23,0
7,23,0,0
7,23,1,0
7,23,2,0
7,23,3,0
7,23,4,0
7,23,5,0.002904
7,23,6,0.019324
7,23,7,0.073627
7,23,8,0.177227
7,23,9,0.22791
7,23,10,0.317445
7,23,11,0.167238
7,23,12,0.112192
7,23,13,0.075754
7,23,14,0.049233
7,23,15,0.097741
7,23,16,0.099197
7,23,17,0.106682
7,23,18,0.057282
7,23,19,0.071343
7,23,20,0.025125
7,23,21,0.002732
7,23,22,0
7,23,23,0
7,24,0,0
7,24,1,0
7,24,2,0
7,24,3,0
7,24,4,0
7,24,5,0.002482
7,24,6,0.003802
7,24,7,0.02823
7,24,8,0.045287
7,24,9,0.130309
7,24,10,0.184451
7,24,11,0.24015
7,24,12,0.250055
7,24,13,0.40334
7,24,14,0.431766
7,24,15,0.389641
7,24,16,0.244235
7,24,17,0.165569
7,24,18,0.042411
7,24,19,0.069685
7,24,20,0.026395
7,24,21,0.002663
7,24,22,0
7,24,23,0
7,25,0,0
7,25,1,0
7,25,2,0
7,25,3,0
7,25,4,0
7,25,5,0
7,25,6,0.025011
7,25,7,0.071353
7,25,8,0.04916
7,25,9,0.043153
7,25,10,0.059047
7,25,11,0.115696
7,25,12,0.193185
7,25,13,0.12187
7,25,14,0.138201
7,25,15,0.020945
7,25,16,0.172296
7,25,17,0.008278
7,25,18,0.04441
7,25,19,0.074746
7,25,20,0.002543
7,25,21,0
7,25,22,0
7,25,23,0
7,26,0,0
7,26,1,0
7,26,2,0
7,26,3,0
7,26,4,0
7,26,5,0
7,26,6,0.007567
7,26,7,0.074008
7,26,8,0.103268
7,26,9,0.190049
7,26,10,0.403662
7,26,11,0.168701
7,26,12,0.175663
7,26,13,0.171339
7,26,14,0.171311
7,26,15,0.187129
7,26,16,0.076115
7,26,17,0.126531
7,26,18,0.042805
7,26,19,0.050211
7,26,20,0.027472
7,26,21,0.000108
7,26,22,0
7,26,23,0
7,27,0,0
7,27,1,0
7,27,2,0
7,27,3,0
7,27,4,0
7,27,5,0
7,27,6,0
7,27,7,0.002003
7,27,8,0.042816
7,27,9,0.15444
7,27,10,0.224881
7,27,11,0.368692
7,27,12,0.530702
7,27,13,0.267236
7,27,14,0.063275
7,27,15,0.413891
7,27,16,0.213169
7,27,17,0.199636
7,27,18,0.241236
7,27,19,0.072424
7,27,20,0.026527
7,27,21,0
7,27,22,0
7,27,23,0
7,28,0,0
7,28,1,0
7,28,2,0
7,28,3,0
7,28,4,0
7,28,5,0
7,28,6,0
7,28,7,0.00644
7,28,8,0.031355
7,28,9,0.161262
7,28,10,0.195979
7,28,11,0.307376
7,28,12,0.547856
7,28,13,0.51845
7,28,14,0.49442
7,28,15,0.658594
7,28,16,0.553431
7,28,17,0.41443
7,28,18,0.21521
7,28,19,0.063962
7,28,20,0
7,28,21,0
7,28,22,0
7,28,23,0
7,29,0,0
7,29,1,0
7,29,2,0
7,29,3,0
7,29,4,0
7,29,5,0
7,29,6,0
7,29,7,0.015454
7,29,8,0.061489
7,29,9,0.132146
7,29,10,0.206659
7,29,11,0.121384
7,29,12,0.150912
7,29,13,0.484577
7,29,14,0.163638
7,29,15,0.020486
7,29,16,0.012312
7,29,17,0.278591
7,29,18,0.192799
7,29,19,0.068936
7,29,20,0.023517
7,29,21,0.000258
7,29,22,0
7,29,23,0
7,30,0,0
7,30,1,0
7,30,2,0
7,30,3,0
7,30,4,0
7,30,5,0.001143
7,30,6,0.020013
7,30,7,0.067085
7,30,8,0.245284
7,30,9,0.428516
7,30,10,0.570839
7,30,11,0.669635
7,30,12,0.723999
7,30,13,0.73715
7,30,14,0.38984
7,30,15,0.532711
7,30,16,0.439716
7,30,17,0.338366
7,30,18,0.230141
7,30,19,0.069497
7,30,20,0.020192
7,30,21,0.000614
7,30,22,0
7,30,23,0
7,31,0,0
7,31,1,0
7,31,2,0
7,31,3,0
7,31,4,0
7,31,5,0.000302
7,31,6,0.019304
7,31,7,0.065917
7,31,8,0.239098
7,31,9,0.422332
7,31,10,0.569087
7,31,11,0.673116
7,31,12,0.735302
7,31,13,0.752798
7,31,14,0.725418
7,31,15,0.20891
7,31,16,0.093391
7,31,17,0.059411
7,31,18,0.071937
7,31,19,0.021165
7,31,20,0.014774
7,31,21,0
7,31,22,0
7,31,23,0
8,1,0,0
8,1,1,0
8,1,2,0
8,1,3,0
8,1,4,0
8,1,5,0
8,1,6,0.009847
8,1,7,0.010958
8,1,8,0.113095
8,1,9,0.081125
8,1,10,0.207302
8,1,11,0.274057
8,1,12,0.199007
8,1,13,0.117971
8,1,14,0.107566
8,1,15,0.020861
8,1,16,0.08498
8,1,17,0.03769
8,1,18,0.079998
8,1,19,0.064267
8,1,20,0.010454
8,1,21,0
8,1,22,0
8,1,23,0
8,2,0,0
8,2,1,0
8,2,2,0
8,2,3,0
8,2,4,0
8,2,5,0
8,2,6,0.022556
8,2,7,0.008363
8,2,8,0.016873
8,2,9,0.018053
8,2,10,0.023053
8,2,11,0.059624
8,2,12,0.098111
8,2,13,0.157693
8,2,14,0.451692
8,2,15,0.109559
8,2,16,0.160514
8,2,17,0.425258
8,2,18,0.108272
8,2,19,0.061953
8,2,20,0.00114
8,2,21,0
8,2,22,0
8,2,23,0
8,3,0,0
8,3,1,0
8,3,2,0
8,3,3,0
8,3,4,0
8,3,5,0
8,3,6,0.000588
8,3,7,0.0129
8,3,8,0.030044
8,3,9,0.250455
8,3,10,0.298961
8,3,11,0.431516
8,3,12,0.25469
8,3,13,0.325887
8,3,14,0.283867
8,3,15,0.184779
8,3,16,0.134447
8,3,17,0.096949
8,3,18,0.032075
8,3,19,0.040884
8,3,20,0
8,3,21,0
8,3,22,0
8,3,23,0
8,4,0,0
8,4,1,0
8,4,2,0
8,4,3,0
8,4,4,0
8,4,5,0
8,4,6,0.005389
8,4,7,0.053119
8,4,8,0.012276
8,4,9,0.041259
8,4,10,0.020976
8,4,11,0.07188
8,4,12,0.063726
8,4,13,0.105246
8,4,14,0.201359
8,4,15,0.183025
8,4,16,0.250483
8,4,17,0.241541
8,4,18,0.050547
8,4,19,0.05995
8,4,20,0.020719
8,4,21,0
8,4,22,0
8,4,23,0
8,5,0,0
8,5,1,0
8,5,2,0
8,5,3,0
8,5,4,0
8,5,5,0
8,5,6,0.018327
8,5,7,0.014786
8,5,8,0.004489
8,5,9,0.016005
8,5,10,0.045015
8,5,11,0.055536
8,5,12,0.134774
8,5,13,0.108376
8,5,14,0.233837
8,5,15,0.055305
8,5,16,0.016447
8,5,17,0.016011
8,5,18,0.13377
8,5,19,0.059956
8,5,20,0.016747
8,5,21,0
8,5,22,0
8,5,23,0
8,6,0,0
8,6,1,0
8,6,2,0
8,6,3,0
8,6,4,0
8,6,5,0
8,6,6,0.001179
8,6,7,0.062573
8,6,8,0.248117
8,6,9,0.445621
8,6,10,0.602153
8,6,11,0.464764
8,6,12,0.232136
8,6,13,0.382493
8,6,14,0.112186
8,6,15,0.04023
8,6,16,0.076015
8,6,17,0.060709
8,6,18,0.169452
8,6,19,0.055468
8,6,20,0.014896
8,6,21,0
8,6,22,0
8,6,23,0
8,7,0,0
8,7,1,0
8,7,2,0
8,7,3,0
8,7,4,0
8,7,5,0
8,7,6,0.012219
8,7,7,0.058801
8,7,8,0.247732
8,7,9,0.442675
8,7,10,0.594445
8,7,11,0.589922
8,7,12,0.538257
8,7,13,0.593292
8,7,14,0.389326
8,7,15,0.459297
8,7,16,0.320012
8,7,17,0.200488
8,7,18,0.197171
8,7,19,0.054441
8,7,20,0.014353
8,7,21,0
8,7,22,0
8,7,23,0
8,8,0,0
8,8,1,0
8,8,2,0
8,8,3,0
8,8,4,0
8,8,5,0
8,8,6,0.016005
8,8,7,0.061009
8,8,8,0.235859
8,8,9,0.427307
8,8,10,0.579669
8,8,11,0.46037
8,8,12,0.757858
8,8,13,0.404242
8,8,14,0.267536
8,8,15,0.375634
8,8,16,0.220762
8,8,17,0.291052
8,8,18,0.187887
8,8,19,0.05831
8,8,20,0.014852
8,8,21,0
8,8,22,0
8,8,23,0
8,9,0,0
8,9,1,0
8,9,2,0
8,9,3,0
8,9,4,0
8,9,5,0
8,9,6,0.01303
8,9,7,0.045721
8,9,8,0.124376
8,9,9,0.273265
8,9,10,0.490056
8,9,11,0.603274
8,9,12,0.719949
8,9,13,0.660477
8,9,14,0.579032
8,9,15,0.508184
8,9,16,0.39857
8,9,17,0.313343
8,9,18,0.210494
8,9,19,0.054702
8,9,20,0.014451
8,9,21,0
8,9,22,0
8,9,23,0
8,10,0,0
8,10,1,0
8,10,2,0
8,10,3,0
8,10,4,0
8,10,5,0
8,10,6,0.014347
8,10,7,0.054931
8,10,8,0.166178
8,10,9,0.40689
8,10,10,0.066762
8,10,11,0.562955
8,10,12,0.599459
8,10,13,0.719891
8,10,14,0.700047
8,10,15,0.563248
8,10,16,0.485309
8,10,17,0.377731
8,10,18,0.172341
8,10,19,0.048688
8,10,20,0.012635
8,10,21,0
8,10,22,0
8,10,23,0
8,11,0,0
8,11,1,0
8,11,2,0
8,11,3,0
8,11,4,0
8,11,5,0
8,11,6,0.014858
8,11,7,0.054517
8,11,8,0.137179
8,11,9,0.185228
8,11,10,0.383996
8,11,11,0.486332
8,11,12,0.459583
8,11,13,0.410837
8,11,14,0.302909
8,11,15,0.377859
8,11,16,0.24236
8,11,17,0.16389
8,11,18,0.117086
8,11,19,0.043145
8,11,20,0.010472
8,11,21,0
8,11,22,0
8,11,23,0
8,12,0,0
8,12,1,0
8,12,2,0
8,12,3,0
8,12,4,0
8,12,5,0
8,12,6,0.002437
8,12,7,0.01139
8,12,8,0.056654
8,12,9,0.069268
8,12,10,0.206484
8,12,11,0.375638
8,12,12,0.420725
8,12,13,0.73025
8,12,14,0.707661
8,12,15,0.641445
8,12,16,0.536928
8,12,17,0.393927
8,12,18,0.208211
8,12,19,0.045021
8,12,20,0.009507
8,12,21,0
8,12,22,0
8,12,23,0
8,13,0,0
8,13,1,0
8,13,2,0
8,13,3,0
8,13,4,0
8,13,5,0
8,13,6,0.01009
8,13,7,0.050373
8,13,8,0.220827
8,13,9,0.403952
8,13,10,0.546287
8,13,11,0.64931
8,13,12,0.56651
8,13,13,0.407566
8,13,14,0.445985
8,13,15,0.418781
8,13,16,0.473476
8,13,17,0.208674
8,13,18,0.051666
8,13,19,0.002989
8,13,20,0
8,13,21,0
8,13,22,0
8,13,23,0
8,14,0,0
8,14,1,0
8,14,2,0
8,14,3,0
8,14,4,0
8,14,5,0
8,14,6,0.008845
8,14,7,0.005823
8,14,8,0.007148
8,14,9,0.046508
8,14,10,0.081582
8,14,11,0.221404
8,14,12,0.323805
8,14,13,0.107993
8,14,14,0.132526
8,14,15,0.121144
8,14,16,0.081525
8,14,17,0.04035
8,14,18,0.05543
8,14,19,0.039263
8,14,20,0.00807
8,14,21,0
8,14,22,0
8,14,23,0
8,15,0,0
8,15,1,0
8,15,2,0
8,15,3,0
8,15,4,0
8,15,5,0
8,15,6,0
8,15,7,0.003903
8,15,8,0.134324
8,15,9,0.082424
8,15,10,0.056205
8,15,11,0.055613
8,15,12,0.050745
8,15,13,0.207285
8,15,14,0.153005
8,15,15,0.042662
8,15,16,0.041549
8,15,17,0.047926
8,15,18,0.024092
8,15,19,0.036939
8,15,20,0.003905
8,15,21,0
8,15,22,0
8,15,23,0
8,16,0,0
8,16,1,0
8,16,2,0
8,16,3,0
8,16,4,0
8,16,5,0
8,16,6,0.007387
8,16,7,0.049062
8,16,8,0.228227
8,16,9,0.115533
8,16,10,0.146089
8,16,11,0.667717
8,16,12,0.724007
8,16,13,0.745106
8,16,14,0.722525
8,16,15,0.652783
8,16,16,0.543884
8,16,17,0.394232
8,16,18,0.20184
8,16,19,0.03886
8,16,20,0.004175
8,16,21,0
8,16,22,0
8,16,23,0
8,17,0,0
8,17,1,0
8,17,2,0
8,17,3,0
8,17,4,0
8,17,5,0
8,17,6,0.005631
8,17,7,0.047225
8,17,8,0.230059
8,17,9,0.430596
8,17,10,0.407041
8,17,11,0.312699
8,17,12,0.544147
8,17,13,0.646862
8,17,14,0.648513
8,17,15,0.584112
8,17,16,0.508483
8,17,17,0.196362
8,17,18,0.114461
8,17,19,0.038669
8,17,20,0.003528
8,17,21,0
8,17,22,0
8,17,23,0
8,18,0,0
8,18,1,0
8,18,2,0
8,18,3,0
8,18,4,0
8,18,5,0
8,18,6,0
8,18,7,0.030425
8,18,8,0.010405
8,18,9,0.089571
8,18,10,0.110022
8,18,11,0.091446
8,18,12,0.12259
8,18,13,0.062952
8,18,14,0.119036
8,18,15,0.20337
8,18,16,0.390005
8,18,17,0.063574
8,18,18,0.111254
8,18,19,0.038774
8,18,20,0.003432
8,18,21,0
8,18,22,0
8,18,23,0
8,19,0,0
8,19,1,0
8,19,2,0
8,19,3,0
8,19,4,0
8,19,5,0
8,19,6,0.00424
8,19,7,0.044747
8,19,8,0
8,19,9,0.000723
8,19,10,0.031767
8,19,11,0.110785
8,19,12,0.101352
8,19,13,0.089443
8,19,14,0.052393
8,19,15,0.198107
8,19,16,0.202164
8,19,17,0.204192
8,19,18,0.182334
8,19,19,0.037889
8,19,20,0.002416
8,19,21,0
8,19,22,0
8,19,23,0
8,20,0,0
8,20,1,0
8,20,2,0
8,20,3,0
8,20,4,0
8,20,5,0
8,20,6,0.002134
8,20,7,0.037668
8,20,8,0.128644
8,20,9,0.093867
8,20,10,0.176479
8,20,11,0.314004
8,20,12,0.539845
8,20,13,0.433637
8,20,14,0.280582
8,20,15,0.346404
8,20,16,0.345183
8,20,17,0.209863
8,20,18,0.013437
8,20,19,0.002475
8,20,20,0
8,20,21,0
8,20,22,0
8,20,23,0
8,21,0,0
8,21,1,0
8,21,2,0
8,21,3,0
8,21,4,0
8,21,5,0
8,21,6,0
8,21,7,0.014722
8,21,8,0.011047
8,21,9,0.029948
8,21,10,0.057844
8,21,11,0.084154
8,21,12,0.079849
8,21,13,0.076897
8,21,14,0.095004
8,21,15,0.124445
8,21,16,0.293603
8,21,17,0.155518
8,21,18,0.030746
8,21,19,0.033128
8,21,20,0
8,21,21,0
8,21,22,0
8,21,23,0
8,22,0,0
8,22,1,0
8,22,2,0
8,22,3,0
8,22,4,0
8,22,5,0
8,22,6,0.00314
8,22,7,0.042496
8,22,8,0.01566
8,22,9,0.044534
8,22,10,0.038618
8,22,11,0.043573
8,22,12,0.052142
8,22,13,0.028688
8,22,14,0.090271
8,22,15,0.06389
8,22,16,0.210323
8,22,17,0.054444
8,22,18,0.011555
8,22,19,0
8,22,20,0
8,22,21,0
8,22,22,0
8,22,23,0
8,23,0,0
8,23,1,0
8,23,2,0
8,23,3,0
8,23,4,0
8,23,5,0
8,23,6,0
8,23,7,0.014097
8,23,8,0.113484
8,23,9,0.126619
8,23,10,0.188532
8,23,11,0.339546
8,23,12,0.459979
8,23,13,0.479662
8,23,14,0.377559
8,23,15,0.233223
8,23,16,0.090478
8,23,17,0.071432
8,23,18,0.030792
8,23,19,0.027384
8,23,20,0
8,23,21,0
8,23,22,0
8,23,23,0
8,24,0,0
8,24,1,0
8,24,2,0
8,24,3,0
8,24,4,0
8,24,5,0
8,24,6,0
8,24,7,0
8,24,8,0.003336
8,24,9,0.144016
8,24,10,0.087087
8,24,11,0.316337
8,24,12,0.501843
8,24,13,0.439075
8,24,14,0.116979
8,24,15,0.494374
8,24,16,0.11657
8,24,17,0.021004
8,24,18,0.115659
8,24,19,0.029304
8,24,20,0.00028
8,24,21,0
8,24,22,0
8,24,23,0
8,25,0,0
8,25,1,0
8,25,2,0
8,25,3,0
8,25,4,0
8,25,5,0
8,25,6,0.001999
8,25,7,0.005693
8,25,8,0.009087
8,25,9,0.089446
8,25,10,0.10683
8,25,11,0.152059
8,25,12,0.166421
8,25,13,0.403191
8,25,14,0.383661
8,25,15,0.591308
8,25,16,0.156632
8,25,17,0.003732
8,25,18,0.026945
8,25,19,0.029242
8,25,20,0
8,25,21,0
8,25,22,0
8,25,23,0
8,26,0,0
8,26,1,0
8,26,2,0
8,26,3,0
8,26,4,0
8,26,5,0
8,26,6,0.002027
8,26,7,0.029921
8,26,8,0.210363
8,26,9,0.409698
8,26,10,0.570075
8,26,11,0.685323
8,26,12,0.755997
8,26,13,0.777509
8,26,14,0.74938
8,26,15,0.67237
8,26,16,0.524888
8,26,17,0.350345
8,26,18,0.055733
8,26,19,0.024635
8,26,20,0
8,26,21,0
8,26,22,0
8,26,23,0
8,27,0,0
8,27,1,0
8,27,2,0
8,27,3,0
8,27,4,0
8,27,5,0
8,27,6,0.001584
8,27,7,0.036338
8,27,8,0.186637
8,27,9,0.34779
8,27,10,0.488787
8,27,11,0.553305
8,27,12,0.422999
8,27,13,0.636615
8,27,14,0.64601
8,27,15,0.528887
8,27,16,0.409612
8,27,17,0.271531
8,27,18,0.112917
8,27,19,0.006563
8,27,20,0
8,27,21,0
8,27,22,0
8,27,23,0
8,28,0,0
8,28,1,0
8,28,2,0
8,28,3,0
8,28,4,0
8,28,5,0
8,28,6,0.000756
8,28,7,0.037853
8,28,8,0.204879
8,28,9,0.399306
8,28,10,0.550339
8,28,11,0.657057
8,28,12,0.722912
8,28,13,0.741934
8,28,14,0.717447
8,28,15,0.643253
8,28,16,0.529061
8,28,17,0.367253
8,28,18,0.167182
8,28,19,0.019318
8,28,20,0
8,28,21,0
8,28,22,0
8,28,23,0
8,29,0,0
8,29,1,0
8,29,2,0
8,29,3,0
8,29,4,0
8,29,5,0
8,29,6,0
8,29,7,0.035592
8,29,8,0.205896
8,29,9,0.407255
8,29,10,0.419917
8,29,11,0.52506
8,29,12,0.579269
8,29,13,0.350285
8,29,14,0.515284
8,29,15,0.454223
8,29,16,0.523501
8,29,17,0.359668
8,29,18,0.161236
8,29,19,0.020347
8,29,20,0
8,29,21,0
8,29,22,0
8,29,23,0
8,30,0,0
8,30,1,0
8,30,2,0
8,30,3,0
8,30,4,0
8,30,5,0
8,30,6,0
8,30,7,0.036388
8,30,8,0.201123
8,30,9,0.396661
8,30,10,0.551863
8,30,11,0.068151
8,30,12,0.075431
8,30,13,0.178654
8,30,14,0.105905
8,30,15,0.527788
8,30,16,0.435821
8,30,17,0.35457
8,30,18,0.156854
8,30,19,0.020394
8,30,20,0
8,30,21,0
8,30,22,0
8,30,23,0
8,31,0,0
8,31,1,0
8,31,2,0
8,31,3,0
8,31,4,0
8,31,5,0
8,31,6,0
8,31,7,0.034274
8,31,8,0.198124
8,31,9,0.390875
8,31,10,0.540266
8,31,11,0.459336
8,31,12,0.505852
8,31,13,0.465236
8,31,14,0.210936
8,31,15,0.220915
8,31,16,0.194103
8,31,17,0.066929
8,31,18,0.016214
8,31,19,0.007914
8,31,20,0
8,31,21,0
8,31,22,0
8,31,23,0
9,1,0,0
9,1,1,0
